Toss Fair Biased
7511 0.503129 0.692984
7512 0.503062 0.693024
7513 0.503128 0.693065
7514 0.503194 0.693106
7515 0.503127 0.693014
7516 0.503060 0.692922
7517 0.503126 0.692963
7518 0.503059 0.692870
7519 0.502992 0.692911
7520 0.502926 0.692952
7521 0.502992 0.692993
7522 0.502925 0.692901
7523 0.502858 0.692942
7524 0.502791 0.692982
7525 0.502724 0.692890
7526 0.502657 0.692931
7527 0.502591 0.692972
7528 0.502524 0.693013
7529 0.502590 0.693054
7530 0.502523 0.693094
7531 0.502457 0.693135
7532 0.502390 0.693176
7533 0.502323 0.693217
7534 0.502256 0.693125
7535 0.502190 0.693165
7536 0.502123 0.693206
7537 0.502189 0.693114
7538 0.502123 0.693155
7539 0.502189 0.693195
7540 0.502255 0.693236
7541 0.502188 0.693277
7542 0.502121 0.693317
7543 0.502187 0.693358
7544 0.502121 0.693266
7545 0.502187 0.693307
7546 0.502120 0.693347
7547 0.502186 0.693256
7548 0.502120 0.693164
7549 0.502186 0.693204
7550 0.502252 0.693245
7551 0.502318 0.693286
7552 0.502383 0.693326
7553 0.502317 0.693367
7554 0.502383 0.693275
7555 0.502316 0.693316
7556 0.502382 0.693356
7557 0.502448 0.693397
7558 0.502514 0.693305
7559 0.502447 0.693346
7560 0.502381 0.693386
7561 0.502315 0.693427
7562 0.502380 0.693335
7563 0.502446 0.693376
7564 0.502380 0.693284
7565 0.502313 0.693192
7566 0.502379 0.693233
7567 0.502313 0.693273
7568 0.502246 0.693182
7569 0.502312 0.693222
7570 0.502246 0.693131
7571 0.502311 0.693171
7572 0.502377 0.693080
7573 0.502443 0.693120
7574 0.502509 0.693161
7575 0.502574 0.693201
7576 0.502508 0.693242
7577 0.502442 0.693282
7578 0.502507 0.693323
7579 0.502441 0.693363
7580 0.502507 0.693404
7581 0.502572 0.693312
7582 0.502506 0.693221
7583 0.502440 0.693261
7584 0.502505 0.693302
7585 0.502571 0.693342
7586 0.502636 0.693251
7587 0.502702 0.693291
7588 0.502636 0.693332
7589 0.502701 0.693240
7590 0.502635 0.693281
7591 0.502701 0.693321
7592 0.502766 0.693361
7593 0.502700 0.693402
7594 0.502765 0.693311
7595 0.502699 0.693351
7596 0.502765 0.693391
7597 0.502830 0.693300
7598 0.502895 0.693340
7599 0.502961 0.693381
7600 0.502895 0.693421
7601 0.502829 0.693461
7602 0.502762 0.693502
7603 0.502828 0.693542
7604 0.502893 0.693582
7605 0.502827 0.693623
7606 0.502892 0.693531
7607 0.502958 0.693572
7608 0.502892 0.693612
7609 0.502957 0.693652
7610 0.502891 0.693693
7611 0.502825 0.693733
7612 0.502759 0.693773
7613 0.502824 0.693813
7614 0.502758 0.693722
7615 0.502692 0.693762
7616 0.502626 0.693671
7617 0.502691 0.693711
7618 0.502757 0.693752
7619 0.502822 0.693792
7620 0.502887 0.693832
7621 0.502821 0.693872
7622 0.502755 0.693912
7623 0.502820 0.693953
7624 0.502886 0.693861
7625 0.502951 0.693902
7626 0.502885 0.693942
7627 0.502950 0.693982
7628 0.503015 0.693891
7629 0.502949 0.693800
7630 0.503014 0.693840
7631 0.503080 0.693880
7632 0.503145 0.693920
7633 0.503210 0.693829
7634 0.503275 0.693739
7635 0.503209 0.693648
7636 0.503143 0.693688
7637 0.503208 0.693597
7638 0.503142 0.693506
7639 0.503207 0.693546
7640 0.503141 0.693586
7641 0.503206 0.693626
7642 0.503271 0.693667
7643 0.503206 0.693707
7644 0.503140 0.693747
7645 0.503074 0.693787
7646 0.503139 0.693827
7647 0.503204 0.693867
7648 0.503269 0.693907
7649 0.503203 0.693947
7650 0.503268 0.693987
7651 0.503333 0.693896
7652 0.503267 0.693936
7653 0.503201 0.693846
7654 0.503266 0.693886
7655 0.503201 0.693926
7656 0.503265 0.693966
7657 0.503330 0.694005
7658 0.503265 0.694045
7659 0.503329 0.694085
7660 0.503394 0.693995
7661 0.503459 0.694035
7662 0.503524 0.694075
7663 0.503589 0.694115
7664 0.503523 0.694154
7665 0.503457 0.694194
7666 0.503522 0.694234
7667 0.503456 0.694274
7668 0.503391 0.694314
7669 0.503325 0.694354
7670 0.503390 0.694394
7671 0.503455 0.694434
7672 0.503389 0.694473
7673 0.503323 0.694383
7674 0.503388 0.694423
7675 0.503322 0.694463
7676 0.503387 0.694372
7677 0.503322 0.694282
7678 0.503256 0.694321
7679 0.503321 0.694231
7680 0.503385 0.694141
7681 0.503320 0.694050
7682 0.503385 0.694090
7683 0.503319 0.694130
7684 0.503254 0.694170
7685 0.503188 0.694079
7686 0.503253 0.694119
7687 0.503317 0.694159
7688 0.503252 0.694199
7689 0.503316 0.694239
7690 0.503251 0.694278
7691 0.503186 0.694188
7692 0.503120 0.694098
7693 0.503055 0.694138
7694 0.502989 0.694177
7695 0.503054 0.694217
7696 0.502989 0.694257
7697 0.503053 0.694296
7698 0.503118 0.694336
7699 0.503052 0.694246
7700 0.502987 0.694156
7701 0.503052 0.694066
7702 0.503116 0.693976
7703 0.503051 0.694015
7704 0.502985 0.694055
7705 0.502920 0.694095
7706 0.502985 0.694005
7707 0.502919 0.693915
7708 0.502984 0.693825
7709 0.502919 0.693735
7710 0.502983 0.693774
7711 0.502918 0.693684
7712 0.502982 0.693724
7713 0.502917 0.693764
7714 0.502852 0.693674
7715 0.502787 0.693584
7716 0.502851 0.693624
7717 0.502916 0.693663
7718 0.502850 0.693703
7719 0.502785 0.693743
7720 0.502720 0.693782
7721 0.502655 0.693693
7722 0.502720 0.693732
7723 0.502654 0.693772
7724 0.502589 0.693682
7725 0.502524 0.693592
7726 0.502589 0.693502
7727 0.502524 0.693413
7728 0.502459 0.693323
7729 0.502394 0.693363
7730 0.502329 0.693402
7731 0.502264 0.693442
7732 0.502328 0.693352
7733 0.502263 0.693392
7734 0.502198 0.693432
7735 0.502262 0.693471
7736 0.502198 0.693511
7737 0.502133 0.693550
7738 0.502197 0.693461
7739 0.502261 0.693500
7740 0.502326 0.693411
7741 0.502390 0.693450
7742 0.502325 0.693490
7743 0.502389 0.693530
7744 0.502454 0.693569
7745 0.502518 0.693609
7746 0.502582 0.693648
7747 0.502646 0.693559
7748 0.502710 0.693598
7749 0.502775 0.693638
7750 0.502839 0.693677
7751 0.502903 0.693717
7752 0.502967 0.693627
7753 0.502902 0.693667
7754 0.502966 0.693578
7755 0.502901 0.693617
7756 0.502965 0.693528
7757 0.502901 0.693438
7758 0.502836 0.693478
7759 0.502900 0.693517
7760 0.502964 0.693428
7761 0.503028 0.693467
7762 0.502963 0.693507
7763 0.502898 0.693417
7764 0.502962 0.693457
7765 0.503026 0.693496
7766 0.502962 0.693536
7767 0.502897 0.693575
7768 0.502961 0.693615
7769 0.502896 0.693526
7770 0.502960 0.693565
7771 0.503024 0.693604
7772 0.502959 0.693644
7773 0.503023 0.693683
7774 0.503087 0.693723
7775 0.503151 0.693762
7776 0.503215 0.693801
7777 0.503279 0.693841
7778 0.503214 0.693752
7779 0.503150 0.693662
7780 0.503213 0.693702
7781 0.503149 0.693613
7782 0.503213 0.693652
7783 0.503148 0.693691
7784 0.503083 0.693731
7785 0.503019 0.693642
7786 0.503082 0.693553
7787 0.503146 0.693463
7788 0.503082 0.693374
7789 0.503145 0.693414
7790 0.503209 0.693453
7791 0.503145 0.693492
7792 0.503080 0.693532
7793 0.503016 0.693571
7794 0.503079 0.693610
7795 0.503015 0.693650
7796 0.502950 0.693689
7797 0.503014 0.693600
7798 0.502949 0.693639
7799 0.503013 0.693550
7800 0.503077 0.693590
7801 0.503141 0.693629
7802 0.503076 0.693668
7803 0.503140 0.693708
7804 0.503075 0.693619
7805 0.503011 0.693658
7806 0.502946 0.693569
7807 0.502882 0.693608
7808 0.502818 0.693648
7809 0.502753 0.693687
7810 0.502817 0.693726
7811 0.502753 0.693637
7812 0.502688 0.693676
7813 0.502752 0.693716
7814 0.502815 0.693627
7815 0.502879 0.693666
7816 0.502943 0.693705
7817 0.503006 0.693744
7818 0.503070 0.693784
7819 0.503133 0.693823
7820 0.503197 0.693862
7821 0.503133 0.693773
7822 0.503068 0.693684
7823 0.503132 0.693596
7824 0.503195 0.693507
7825 0.503131 0.693546
7826 0.503194 0.693585
7827 0.503130 0.693625
7828 0.503194 0.693664
7829 0.503129 0.693703
7830 0.503193 0.693742
7831 0.503129 0.693781
7832 0.503192 0.693820
7833 0.503128 0.693859
7834 0.503064 0.693898
7835 0.502999 0.693810
7836 0.503063 0.693849
7837 0.502999 0.693888
7838 0.503062 0.693799
7839 0.503125 0.693711
7840 0.503061 0.693622
7841 0.503125 0.693662
7842 0.503188 0.693573
7843 0.503251 0.693612
7844 0.503187 0.693651
7845 0.503250 0.693690
7846 0.503314 0.693729
7847 0.503250 0.693641
7848 0.503313 0.693552
7849 0.503376 0.693592
7850 0.503439 0.693631
7851 0.503503 0.693542
7852 0.503439 0.693581
7853 0.503375 0.693493
7854 0.503438 0.693532
7855 0.503374 0.693571
7856 0.503437 0.693610
7857 0.503500 0.693649
7858 0.503563 0.693561
7859 0.503499 0.693472
7860 0.503562 0.693384
7861 0.503498 0.693423
7862 0.503561 0.693462
7863 0.503625 0.693374
7864 0.503688 0.693413
7865 0.503751 0.693452
7866 0.503687 0.693491
7867 0.503623 0.693530
7868 0.503559 0.693569
7869 0.503495 0.693481
7870 0.503558 0.693393
7871 0.503494 0.693305
7872 0.503430 0.693343
7873 0.503493 0.693382
7874 0.503556 0.693421
7875 0.503619 0.693460
7876 0.503555 0.693499
7877 0.503491 0.693538
7878 0.503554 0.693577
7879 0.503490 0.693489
7880 0.503553 0.693528
7881 0.503489 0.693440
7882 0.503426 0.693479
7883 0.503489 0.693518
7884 0.503551 0.693430
7885 0.503488 0.693342
7886 0.503424 0.693381
7887 0.503487 0.693420
7888 0.503423 0.693458
7889 0.503359 0.693497
7890 0.503295 0.693409
7891 0.503358 0.693448
7892 0.503294 0.693487
7893 0.503231 0.693526
7894 0.503167 0.693565
7895 0.503103 0.693477
7896 0.503166 0.693516
7897 0.503102 0.693555
7898 0.503165 0.693593
7899 0.503228 0.693506
7900 0.503165 0.693418
7901 0.503227 0.693330
7902 0.503164 0.693242
7903 0.503227 0.693281
7904 0.503289 0.693320
7905 0.503226 0.693232
7906 0.503289 0.693144
7907 0.503351 0.693183
7908 0.503288 0.693222
7909 0.503224 0.693261
7910 0.503161 0.693300
7911 0.503223 0.693212
7912 0.503286 0.693251
7913 0.503223 0.693163
7914 0.503285 0.693076
7915 0.503348 0.693114
7916 0.503284 0.693153
7917 0.503221 0.693192
7918 0.503284 0.693104
7919 0.503220 0.693017
7920 0.503157 0.693056
7921 0.503093 0.692968
7922 0.503030 0.693007
7923 0.503092 0.693046
7924 0.503029 0.692958
7925 0.503091 0.692997
7926 0.503154 0.692909
7927 0.503091 0.692948
7928 0.503153 0.692861
7929 0.503090 0.692899
7930 0.503153 0.692812
7931 0.503089 0.692725
7932 0.503152 0.692763
7933 0.503214 0.692802
7934 0.503151 0.692841
7935 0.503088 0.692880
7936 0.503150 0.692918
7937 0.503213 0.692831
7938 0.503275 0.692744
7939 0.503212 0.692782
7940 0.503149 0.692821
7941 0.503085 0.692860
7942 0.503022 0.692773
7943 0.502959 0.692811
7944 0.503021 0.692850
7945 0.502958 0.692889
7946 0.502895 0.692927
7947 0.502831 0.692840
7948 0.502894 0.692753
7949 0.502956 0.692792
7950 0.503019 0.692830
7951 0.503081 0.692743
7952 0.503018 0.692782
7953 0.503081 0.692820
7954 0.503017 0.692859
7955 0.503080 0.692772
7956 0.503017 0.692810
7957 0.503079 0.692849
7958 0.503141 0.692762
7959 0.503204 0.692801
7960 0.503266 0.692714
7961 0.503203 0.692752
7962 0.503140 0.692791
7963 0.503202 0.692704
7964 0.503265 0.692742
7965 0.503327 0.692781
7966 0.503264 0.692819
7967 0.503326 0.692858
7968 0.503263 0.692897
7969 0.503200 0.692935
7970 0.503137 0.692848
7971 0.503074 0.692761
7972 0.503011 0.692800
7973 0.502947 0.692838
7974 0.502884 0.692751
7975 0.502821 0.692790
7976 0.502758 0.692703
7977 0.502821 0.692742
7978 0.502883 0.692655
7979 0.502945 0.692693
7980 0.503008 0.692607
7981 0.503070 0.692645
7982 0.503132 0.692684
7983 0.503194 0.692722
7984 0.503257 0.692635
7985 0.503319 0.692674
7986 0.503381 0.692712
7987 0.503443 0.692626
7988 0.503380 0.692664
7989 0.503442 0.692577
7990 0.503379 0.692491
7991 0.503441 0.692404
7992 0.503504 0.692317
7993 0.503441 0.692231
7994 0.503503 0.692269
7995 0.503565 0.692183
7996 0.503627 0.692221
7997 0.503564 0.692135
7998 0.503626 0.692048
7999 0.503563 0.692087
8000 0.503500 0.692000
8001 0.503562 0.691914
8002 0.503624 0.691827
8003 0.503686 0.691741
8004 0.503623 0.691654
8005 0.503560 0.691568
8006 0.503497 0.691481
8007 0.503559 0.691520
8008 0.503621 0.691558
8009 0.503683 0.691472
8010 0.503620 0.691511
8011 0.503682 0.691549
8012 0.503620 0.691463
8013 0.503557 0.691377
8014 0.503619 0.691415
8015 0.503681 0.691454
8016 0.503743 0.691367
8017 0.503804 0.691406
8018 0.503866 0.691320
8019 0.503928 0.691233
8020 0.503865 0.691147
8021 0.503927 0.691061
8022 0.503989 0.691099
8023 0.504051 0.691138
8024 0.503988 0.691052
8025 0.503925 0.690966
8026 0.503862 0.691004
8027 0.503924 0.691043
8028 0.503861 0.690957
8029 0.503799 0.690995
8030 0.503861 0.691034
8031 0.503798 0.691072
8032 0.503735 0.691111
8033 0.503797 0.691149
8034 0.503734 0.691187
8035 0.503671 0.691226
8036 0.503609 0.691140
8037 0.503546 0.691054
8038 0.503483 0.690968
8039 0.503545 0.690882
8040 0.503607 0.690920
8041 0.503669 0.690834
8042 0.503730 0.690873
8043 0.503668 0.690911
8044 0.503729 0.690825
8045 0.503791 0.690740
8046 0.503853 0.690654
8047 0.503915 0.690692
8048 0.503852 0.690606
8049 0.503789 0.690645
8050 0.503727 0.690683
8051 0.503788 0.690722
8052 0.503726 0.690760
8053 0.503787 0.690798
8054 0.503725 0.690837
8055 0.503662 0.690875
8056 0.503600 0.690914
8057 0.503661 0.690828
8058 0.503723 0.690742
8059 0.503661 0.690656
8060 0.503598 0.690571
8061 0.503660 0.690609
8062 0.503721 0.690523
8063 0.503783 0.690562
8064 0.503844 0.690600
8065 0.503906 0.690639
8066 0.503967 0.690677
8067 0.503905 0.690591
8068 0.503966 0.690630
8069 0.503904 0.690668
8070 0.503841 0.690706
8071 0.503903 0.690745
8072 0.503964 0.690783
8073 0.503902 0.690821
8074 0.503839 0.690736
8075 0.503777 0.690774
8076 0.503715 0.690688
8077 0.503776 0.690727
8078 0.503714 0.690765
8079 0.503775 0.690803
8080 0.503837 0.690842
8081 0.503774 0.690880
8082 0.503712 0.690918
8083 0.503773 0.690833
8084 0.503711 0.690871
8085 0.503772 0.690909
8086 0.503834 0.690824
8087 0.503771 0.690862
8088 0.503709 0.690900
8089 0.503647 0.690938
8090 0.503585 0.690853
8091 0.503646 0.690768
8092 0.503584 0.690806
8093 0.503522 0.690720
8094 0.503583 0.690759
8095 0.503521 0.690673
8096 0.503458 0.690588
8097 0.503396 0.690626
8098 0.503458 0.690664
8099 0.503519 0.690579
8100 0.503580 0.690494
8101 0.503518 0.690409
8102 0.503456 0.690447
8103 0.503517 0.690362
8104 0.503455 0.690400
8105 0.503393 0.690438
8106 0.503331 0.690476
8107 0.503392 0.690514
8108 0.503453 0.690553
8109 0.503391 0.690591
8110 0.503453 0.690629
8111 0.503390 0.690544
8112 0.503452 0.690459
8113 0.503513 0.690373
8114 0.503451 0.690412
8115 0.503512 0.690450
8116 0.503450 0.690365
8117 0.503511 0.690280
8118 0.503572 0.690318
8119 0.503633 0.690356
8120 0.503571 0.690394
8121 0.503633 0.690432
8122 0.503694 0.690470
8123 0.503755 0.690508
8124 0.503693 0.690547
8125 0.503754 0.690585
8126 0.503815 0.690623
8127 0.503876 0.690661
8128 0.503937 0.690699
8129 0.503875 0.690737
8130 0.503936 0.690775
8131 0.503997 0.690690
8132 0.503935 0.690728
8133 0.503996 0.690766
8134 0.503934 0.690681
8135 0.503995 0.690596
8136 0.504056 0.690634
8137 0.504117 0.690549
8138 0.504178 0.690587
8139 0.504116 0.690625
8140 0.504054 0.690663
8141 0.503992 0.690701
8142 0.503930 0.690739
8143 0.503991 0.690777
8144 0.503929 0.690815
8145 0.503990 0.690853
8146 0.504051 0.690891
8147 0.503989 0.690929
8148 0.504050 0.690967
8149 0.504111 0.690882
8150 0.504172 0.690798
8151 0.504110 0.690835
8152 0.504048 0.690873
8153 0.503986 0.690911
8154 0.503924 0.690949
8155 0.503985 0.690987
8156 0.503923 0.691025
8157 0.503862 0.691063
8158 0.503923 0.691101
8159 0.503861 0.691139
8160 0.503799 0.691054
8161 0.503860 0.690969
8162 0.503921 0.691007
8163 0.503981 0.690922
8164 0.504042 0.690960
8165 0.503980 0.690998
8166 0.504041 0.691036
8167 0.504102 0.691074
8168 0.504040 0.691112
8169 0.504101 0.691149
8170 0.504162 0.691187
8171 0.504100 0.691103
8172 0.504161 0.691140
8173 0.504099 0.691056
8174 0.504160 0.691094
8175 0.504098 0.691131
8176 0.504159 0.691169
8177 0.504219 0.691085
8178 0.504280 0.691123
8179 0.504218 0.691038
8180 0.504156 0.691076
8181 0.504095 0.691114
8182 0.504155 0.691151
8183 0.504094 0.691067
8184 0.504154 0.691105
8185 0.504093 0.691142
8186 0.504031 0.691058
8187 0.504092 0.691096
8188 0.504152 0.691133
8189 0.504213 0.691171
8190 0.504274 0.691087
8191 0.504334 0.691124
8192 0.504272 0.691162
8193 0.504333 0.691200
8194 0.504393 0.691237
8195 0.504332 0.691275
8196 0.504392 0.691191
8197 0.504453 0.691228
8198 0.504513 0.691144
8199 0.504574 0.691060
8200 0.504634 0.691098
8201 0.504695 0.691013
8202 0.504755 0.690929
8203 0.504815 0.690845
8204 0.504754 0.690761
8205 0.504814 0.690798
8206 0.504874 0.690836
8207 0.504935 0.690752
8208 0.504873 0.690668
8209 0.504812 0.690705
8210 0.504872 0.690743
8211 0.504811 0.690781
8212 0.504871 0.690818
8213 0.504809 0.690856
8214 0.504870 0.690772
8215 0.504930 0.690809
8216 0.504869 0.690847
8217 0.504807 0.690763
8218 0.504746 0.690801
8219 0.504806 0.690838
8220 0.504745 0.690876
8221 0.504683 0.690792
8222 0.504743 0.690829
8223 0.504682 0.690867
8224 0.504742 0.690905
8225 0.504802 0.690821
8226 0.504741 0.690858
8227 0.504680 0.690896
8228 0.504618 0.690812
8229 0.504557 0.690849
8230 0.504617 0.690887
8231 0.504677 0.690925
8232 0.504738 0.690962
8233 0.504676 0.691000
8234 0.504615 0.690916
8235 0.504675 0.690832
8236 0.504614 0.690748
8237 0.504674 0.690785
8238 0.504613 0.690823
8239 0.504673 0.690861
8240 0.504733 0.690898
8241 0.504793 0.690936
8242 0.504732 0.690852
8243 0.504671 0.690889
8244 0.504609 0.690927
8245 0.504669 0.690964
8246 0.504608 0.691002
8247 0.504668 0.691039
8248 0.504607 0.691077
8249 0.504546 0.691114
8250 0.504485 0.691152
8251 0.504424 0.691189
8252 0.504484 0.691226
8253 0.504544 0.691264
8254 0.504483 0.691180
8255 0.504543 0.691217
8256 0.504482 0.691255
8257 0.504420 0.691171
8258 0.504481 0.691209
8259 0.504541 0.691246
8260 0.504600 0.691283
8261 0.504539 0.691321
8262 0.504478 0.691237
8263 0.504417 0.691274
8264 0.504477 0.691191
8265 0.504416 0.691228
8266 0.504355 0.691265
8267 0.504415 0.691303
8268 0.504475 0.691340
8269 0.504414 0.691377
8270 0.504474 0.691294
8271 0.504534 0.691331
8272 0.504594 0.691368
8273 0.504533 0.691285
8274 0.504472 0.691322
8275 0.504532 0.691360
8276 0.504471 0.691397
8277 0.504410 0.691313
8278 0.504470 0.691351
8279 0.504530 0.691388
8280 0.504589 0.691304
8281 0.504528 0.691221
8282 0.504468 0.691258
8283 0.504407 0.691295
8284 0.504346 0.691212
8285 0.504406 0.691249
8286 0.504345 0.691287
8287 0.504404 0.691324
8288 0.504344 0.691361
8289 0.504283 0.691398
8290 0.504222 0.691435
8291 0.504161 0.691473
8292 0.504100 0.691510
8293 0.504040 0.691547
8294 0.503979 0.691584
8295 0.503918 0.691621
8296 0.503978 0.691538
8297 0.503917 0.691455
8298 0.503856 0.691492
8299 0.503796 0.691529
8300 0.503735 0.691446
8301 0.503795 0.691362
8302 0.503854 0.691400
8303 0.503914 0.691437
8304 0.503974 0.691354
8305 0.504034 0.691391
8306 0.504093 0.691428
8307 0.504033 0.691345
8308 0.504092 0.691382
8309 0.504032 0.691299
8310 0.503971 0.691336
8311 0.503910 0.691253
8312 0.503970 0.691290
8313 0.504030 0.691327
8314 0.504089 0.691364
8315 0.504029 0.691401
8316 0.503968 0.691438
8317 0.503908 0.691475
8318 0.503847 0.691392
8319 0.503787 0.691429
8320 0.503846 0.691466
8321 0.503906 0.691383
8322 0.503965 0.691420
8323 0.503905 0.691457
8324 0.503964 0.691494
8325 0.503904 0.691532
8326 0.503963 0.691448
8327 0.503903 0.691365
8328 0.503963 0.691282
8329 0.504022 0.691319
8330 0.503962 0.691236
8331 0.503901 0.691154
8332 0.503841 0.691191
8333 0.503900 0.691228
8334 0.503840 0.691265
8335 0.503899 0.691302
8336 0.503959 0.691339
8337 0.504018 0.691376
8338 0.504078 0.691413
8339 0.504017 0.691450
8340 0.503957 0.691487
8341 0.504016 0.691524
8342 0.504076 0.691561
8343 0.504015 0.691598
8344 0.503955 0.691635
8345 0.503895 0.691672
8346 0.503954 0.691709
8347 0.504013 0.691746
8348 0.503953 0.691782
8349 0.504012 0.691700
8350 0.503952 0.691617
8351 0.503892 0.691654
8352 0.503951 0.691691
8353 0.503891 0.691608
8354 0.503950 0.691645
8355 0.504010 0.691682
8356 0.503949 0.691719
8357 0.503889 0.691755
8358 0.503829 0.691673
8359 0.503888 0.691710
8360 0.503828 0.691746
8361 0.503887 0.691664
8362 0.503827 0.691701
8363 0.503767 0.691618
8364 0.503826 0.691655
8365 0.503766 0.691572
8366 0.503705 0.691489
8367 0.503645 0.691407
8368 0.503705 0.691444
8369 0.503644 0.691480
8370 0.503704 0.691398
8371 0.503644 0.691315
8372 0.503583 0.691233
8373 0.503523 0.691270
8374 0.503463 0.691187
8375 0.503403 0.691224
8376 0.503462 0.691141
8377 0.503402 0.691178
8378 0.503461 0.691215
8379 0.503521 0.691133
8380 0.503461 0.691050
8381 0.503520 0.691087
8382 0.503460 0.691124
8383 0.503400 0.691161
8384 0.503459 0.691198
8385 0.503399 0.691234
8386 0.503458 0.691271
8387 0.503517 0.691189
8388 0.503577 0.691106
8389 0.503636 0.691143
8390 0.503695 0.691180
8391 0.503754 0.691217
8392 0.503813 0.691134
8393 0.503753 0.691171
8394 0.503812 0.691089
8395 0.503752 0.691126
8396 0.503811 0.691162
8397 0.503751 0.691199
8398 0.503691 0.691236
8399 0.503631 0.691273
8400 0.503690 0.691310
8401 0.503750 0.691346
8402 0.503690 0.691383
8403 0.503749 0.691420
8404 0.503808 0.691456
8405 0.503748 0.691493
8406 0.503807 0.691530
8407 0.503747 0.691448
8408 0.503806 0.691484
8409 0.503746 0.691521
8410 0.503686 0.691558
8411 0.503626 0.691594
8412 0.503566 0.691512
8413 0.503506 0.691549
8414 0.503565 0.691467
8415 0.503624 0.691384
8416 0.503683 0.691421
8417 0.503742 0.691458
8418 0.503801 0.691494
8419 0.503860 0.691531
8420 0.503800 0.691449
8421 0.503859 0.691486
8422 0.503800 0.691522
8423 0.503740 0.691440
8424 0.503680 0.691358
8425 0.503620 0.691276
8426 0.503560 0.691194
8427 0.503501 0.691231
8428 0.503441 0.691149
8429 0.503381 0.691185
8430 0.503440 0.691222
8431 0.503380 0.691258
8432 0.503439 0.691295
8433 0.503498 0.691332
8434 0.503438 0.691368
8435 0.503497 0.691405
8436 0.503556 0.691323
8437 0.503497 0.691241
8438 0.503437 0.691278
8439 0.503377 0.691314
8440 0.503318 0.691351
8441 0.503376 0.691269
8442 0.503317 0.691305
8443 0.503376 0.691223
8444 0.503434 0.691260
8445 0.503375 0.691178
8446 0.503315 0.691096
8447 0.503374 0.691133
8448 0.503433 0.691051
8449 0.503373 0.691088
8450 0.503432 0.691124
8451 0.503372 0.691042
8452 0.503313 0.691079
8453 0.503372 0.691116
8454 0.503430 0.691152
8455 0.503489 0.691189
8456 0.503548 0.691225
8457 0.503488 0.691143
8458 0.503429 0.691062
8459 0.503369 0.691098
8460 0.503428 0.691017
8461 0.503487 0.690935
8462 0.503545 0.690971
8463 0.503604 0.691008
8464 0.503663 0.691044
8465 0.503603 0.691081
8466 0.503544 0.690999
8467 0.503602 0.690918
8468 0.503661 0.690954
8469 0.503719 0.690991
8470 0.503660 0.691027
8471 0.503719 0.691064
8472 0.503777 0.691100
8473 0.503718 0.691137
8474 0.503776 0.691055
8475 0.503835 0.691091
8476 0.503775 0.691128
8477 0.503834 0.691164
8478 0.503774 0.691201
8479 0.503833 0.691237
8480 0.503892 0.691274
8481 0.503950 0.691310
8482 0.503891 0.691346
8483 0.503831 0.691383
8484 0.503890 0.691301
8485 0.503830 0.691338
8486 0.503771 0.691256
8487 0.503712 0.691293
8488 0.503770 0.691211
8489 0.503828 0.691247
8490 0.503769 0.691284
8491 0.503710 0.691320
8492 0.503768 0.691357
8493 0.503827 0.691393
8494 0.503767 0.691429
8495 0.503826 0.691466
8496 0.503766 0.691384
8497 0.503707 0.691421
8498 0.503766 0.691457
8499 0.503706 0.691493
8500 0.503647 0.691412
8501 0.503588 0.691448
8502 0.503646 0.691367
8503 0.503587 0.691285
8504 0.503645 0.691322
8505 0.503704 0.691240
8506 0.503644 0.691277
8507 0.503585 0.691195
8508 0.503644 0.691114
8509 0.503584 0.691151
8510 0.503643 0.691187
8511 0.503584 0.691223
8512 0.503642 0.691259
8513 0.503583 0.691296
8514 0.503641 0.691332
8515 0.503699 0.691368
8516 0.503758 0.691404
8517 0.503698 0.691441
8518 0.503757 0.691477
8519 0.503815 0.691513
8520 0.503873 0.691432
8521 0.503931 0.691468
8522 0.503990 0.691504
8523 0.503931 0.691541
8524 0.503871 0.691577
8525 0.503812 0.691496
8526 0.503871 0.691532
8527 0.503811 0.691568
8528 0.503752 0.691487
8529 0.503693 0.691523
8530 0.503751 0.691559
8531 0.503692 0.691595
8532 0.503633 0.691632
8533 0.503692 0.691668
8534 0.503750 0.691587
8535 0.503808 0.691623
8536 0.503749 0.691659
8537 0.503690 0.691695
8538 0.503748 0.691731
8539 0.503689 0.691650
8540 0.503630 0.691686
8541 0.503571 0.691722
8542 0.503629 0.691758
8543 0.503570 0.691794
8544 0.503628 0.691831
8545 0.503569 0.691750
8546 0.503510 0.691786
8547 0.503452 0.691822
8548 0.503510 0.691858
8549 0.503568 0.691894
8550 0.503626 0.691930
8551 0.503567 0.691966
8552 0.503625 0.691885
8553 0.503683 0.691804
8554 0.503624 0.691723
8555 0.503682 0.691759
8556 0.503740 0.691678
8557 0.503798 0.691598
8558 0.503856 0.691634
8559 0.503914 0.691553
8560 0.503972 0.691589
8561 0.503913 0.691508
8562 0.503854 0.691427
8563 0.503912 0.691463
8564 0.503970 0.691499
8565 0.504028 0.691419
8566 0.504086 0.691455
8567 0.504027 0.691491
8568 0.503968 0.691410
8569 0.503909 0.691329
8570 0.503967 0.691249
8571 0.503909 0.691285
8572 0.503850 0.691204
8573 0.503908 0.691123
8574 0.503849 0.691159
8575 0.503907 0.691195
8576 0.503848 0.691231
8577 0.503789 0.691151
8578 0.503847 0.691187
8579 0.503788 0.691223
8580 0.503730 0.691259
8581 0.503671 0.691295
8582 0.503612 0.691331
8583 0.503670 0.691250
8584 0.503728 0.691170
8585 0.503786 0.691206
8586 0.503843 0.691242
